id,name,is_natural,region_id,winery_id,ratings_average,ratings_count,url,acidity,fizziness,intensity,sweetness,tannin,user_structure_count,Sparkling Sweetness
6343385,80 Vecchie Vigne Primitivo di Manduria Old Vines,0,2753,19992,4.4,2476,https://www.vanoudsdezwaan.nl/cignomoro-80-vecchie-vigne-primitivo-di-manduria.html,Low,Non-Sparkling,Medium,High,Low,116.0,
6492988,Rioja Blanco Reserva,0,492,12131,4.4,361,https://www.labuenavida.be/spaanse-wijn/remirez-de-ganuza/remirez-de-ganuza-blanco-reserva/4761,Medium,Non-Sparkling,Medium,Medium,,20.0,
6534388,Fratini Bolgheri Superiore,0,3345,277785,4.8,153,https://www.seulementproduitsitaliens.be/vino/tenuta-hortense/25357-tenuta-hortense-fratini-bolgheri-superiore-cassa-legno.html?codice=MRG420-2018,Medium,Non-Sparkling,Medium,Low,High,9.0,
6543452,Bual Madeira,0,4599,5459,4.4,187,https://www.grandcruwijnen.nl/1978-cossart-gordon-bual-madeira,High,Non-Sparkling,High,High,,8.0,
6696954,Cuvée N Viñas Viejas,0,544,3122,4.5,263,https://xpertvinum.be/products/casa-castillo-cuvee-n-vinas-viejas-2019?om=7736,Low,Non-Sparkling,Medium,High,Medium,54.0,
6716481,Lux Vitis,0,394,220297,4.5,530,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10FRLUXL18M,Low,Non-Sparkling,Medium,High,Medium,64.0,
6717652,Collina Rionda di Serralunga Barolo,0,504,1347,4.5,156,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2203795,High,Non-Sparkling,Low,Low,High,8.0,
6741558,Vigne Vecchie Gold Series Leggenda Primitivo di Manduria,0,2753,42463,4.3,3121,http://www.vivino.com/wines/160094800,Low,Non-Sparkling,High,High,Low,169.0,
6742010,De Buris Amarone della Valpolicella Classico Riserva,0,3237,1653,4.7,574,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=20DETAR10B,Low,Non-Sparkling,High,High,Low,41.0,
6750017,'Giulio Ferrari' Riserva del Fondatore Rosé,0,907,5434,4.5,308,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=20FEGIR09B,Low,Sparkling,Low,,,1.0,Extra Brut <1g
6750502,Ampio,0,394,78290,4.6,481,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10FMAM18B,Low,Non-Sparkling,Medium,Low,Medium,64.0,
6767630,Permassimo,0,394,227918,4.7,186,https://hermanwines.com/products/permassimo-tenuta-prima-pietra-2016-r-0-75l,Medium,Non-Sparkling,Medium,Low,Medium,35.0,
6791370,Denarius Graves,0,451,58558,4.5,129,https://www.grandcruwijnen.nl/2019-liber-pater-denarius,High,Non-Sparkling,High,Medium,High,0.0,
6795398,Raut Lagrein,0,661,75712,4.5,58,https://www.seulementproduitsitaliens.be/vino/clemens-waldthaler/10688-clemens-waldthaler-raut-lagrein.html?codice=BLN043,Low,Non-Sparkling,High,Medium,Medium,1.0,
6821754,Corton-Charlemagne Grand Cru,0,2236,28724,4.6,35,https://www.topwijnen.be/nl/product/wijnen/frankrijk/bourgogne/cote-de-beaune/corton-charlemagne/wn250640/wn250640,Low,Non-Sparkling,Low,Low,,3.0,
6887039,Hyde Vineyard Chardonnay,0,96,1370,4.4,265,https://www.grandcruwijnen.nl/2020-dumol-chardonnay-hyde-vineyard,Low,Non-Sparkling,High,High,,13.0,
6893697,Bienvenues-Bâtard-Montrachet Grand Cru,0,3138,11168,4.6,76,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50DVBBM20B,Medium,Non-Sparkling,Medium,Low,,12.0,
6918085,Delicado Cosecha Pedro Ximénez,0,3505,47305,4.4,870,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/bodegas-ximenez-spinola/26219-bodegas-ximenez-spinola-delicado-cosecha-pedro-ximenez.html?codice=PLG1281,Low,Non-Sparkling,High,High,,18.0,
6923500,Estate Reserve Viognier,0,4363,64829,4.4,257,https://www.wijnkooperijdelange.nl/Lismore-Estate-Reserve-Viognier/9704001,Low,Non-Sparkling,Low,High,,5.0,
6936998,Carpathia Heritage,0,974,92206,4.4,166,https://tezauro.myshopify.com/products/1000-de-chipuri-carpathia-heritage,Low,Non-Sparkling,Low,High,Medium,1.0,
6991136,Gorgona Rosso,0,4240,1249,4.5,119,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10FRGR20B,Low,Non-Sparkling,Medium,Low,Low,12.0,
7041128,50 Old Vines Vecchie Vigne Negroamaro,0,548,19992,4.4,510,http://www.wijnhandeljolie.be/catalogus/wijnen/rode-wijn/cignomoro-salento-igp-50-vecchie-vigne-negroamaro.html,Low,Non-Sparkling,High,High,Medium,51.0,
7066741,Maggiarino Vino Nobile di Montepulciano,0,1801,43084,4.3,555,https://www.grandcruwijnen.nl/2016-la-braccesca-maggiarino-vino-nobile-di-montepulciano,Medium,Non-Sparkling,Low,Low,Medium,10.0,
7086868,Interpretación,0,405,261516,4.4,2760,https://www.labuenavida.be/spaanse-wijn/xavier-ausas/ausas-interpretacion/4838,Medium,Non-Sparkling,Medium,Medium,High,486.0,
7097691,Vinha Centenaria Branco,0,2046,171382,4.4,281,https://www.heerlyckheid.be/product/azores-wine-company-pico-vinha-centenaria-2019-white/,Medium,Non-Sparkling,Low,Medium,,39.0,
7122486,Grande Cuvée,0,409,1337,4.6,28513,http://www.vivino.com/wines/164942599,High,Sparkling,High,,,5360.0,Extra Brut <1g
7124268,Hérédita Châteauneuf-du-Pape,0,401,6472,4.5,185,https://www.vanoudsdezwaan.nl/cellier-des-princes-heredita-chateuneuf-du-pape.html,Low,Non-Sparkling,High,High,Low,12.0,
7134653,Perpiero,0,394,15654,4.6,351,http://www.vivino.com/wines/160127625,Low,Non-Sparkling,Medium,Low,Medium,42.0,
7135154,Guerriero del Mare,0,712,40453,4.4,3290,https://www.colaris.com/catalog/product/view/id/59834,Medium,Non-Sparkling,Low,High,,252.0,
7137912,Rocche dell'Annunziata Barolo,0,504,1663,4.5,218,https://www.vino.com/fr/dettaglio/barolo-rocche-dell-annunziata-docg-roberto-voerzio-2018.html?utm_medium=aggregatore&utm_source=vivino&utm_term=voerziobarolorocchedellannunziata2018&utm_country=be&st=be&cr=eur,High,Non-Sparkling,Medium,Low,High,24.0,
7219675,Cristal Vinothèque,0,409,1235,4.7,426,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=40CRVI00M,High,Sparkling,High,,,90.0,Brut <2g
7266631,Cristal Rosé Vinothèque,0,409,1235,4.8,88,http://www.vivino.com/wines/162180364,High,Sparkling,High,,,20.0,Extra Dry <2.8g
7289886,Minami,0,544,41743,4.4,246,https://www.bubblecompany.eu/products/casa-rojo-minami,Medium,Non-Sparkling,Medium,High,High,10.0,
7294401,Clos de Tart Grand Cru,0,2213,1250,4.6,214,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2201305,High,Non-Sparkling,Low,High,Low,20.0,
7335944,Vinhas Velhas Tinto,0,1395,245696,4.5,736,https://www.colaris.com/quinta-do-paral-vinhas-velhas-tinto-2019,Low,Non-Sparkling,High,High,Low,111.0,
7381639,Cabochon Doppio Zero,0,817,30050,4.5,217,https://www.seulementproduitsitaliens.be/vino/monte-rossa/21330-monte-rossa-cabochon-doppio-zero.html?codice=MRO006,Medium,Sparkling,Low,,,5.0,Extra Brut <1g
7415081,Annunziata Barolo Riserva,0,504,23851,4.4,138,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00LABRA12B,High,Non-Sparkling,Low,Low,High,17.0,
7450034,NŌ Rosso,0,389,13261,4.5,297,https://www.grandcruwijnen.nl/elio-perrone-no-20-rosso,Low,Non-Sparkling,High,High,Low,34.0,
7476568,Freienfeld Cabernet Sauvignon Riserva,0,661,7911,4.4,173,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2202636,Low,Non-Sparkling,Medium,Medium,Medium,36.0,
7537067,Vigna del Suolo Brunello di Montalcino,0,1796,1199,4.5,201,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10ARBDS16B,Medium,Non-Sparkling,Low,Low,Medium,32.0,
7555601,Vite Talin Barolo,0,504,7666,4.5,131,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00SAVT13B,High,Non-Sparkling,Low,Low,High,26.0,
7571198,RWT Bin 798 Shiraz,0,397,1305,4.4,1975,https://www.wijnig.nl/penfolds-rwt-2018.html,Low,Non-Sparkling,High,High,Medium,182.0,
7632000,Barolo Arione,0,504,11472,4.6,259,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00GCBARI16M,High,Non-Sparkling,Medium,Low,High,45.0,
7635545,Grenache,0,857,49280,4.5,34,https://hermanwines.com/products/grenache-lillian-2016-r-0-75l,Low,Non-Sparkling,Low,Low,Medium,0.0,
7709274,Rosso,0,394,291570,4.5,88,https://www.wijnig.nl/tresoro-rosso-2017.html,Low,Non-Sparkling,Low,Low,Medium,18.0,
7728010,Charity Edition Nebbiolo d'Alba Arione,0,2614,11472,4.5,29,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00GCNA19b,High,Non-Sparkling,Medium,Low,High,4.0,
7760366,Nuits-Saint-Georges 1er Cru 'Aux Murgers',0,3972,17961,4.5,40,https://www.vinetiq.eu/nl-be/onze-wijnen/frankrijk/bourgogne/cotes-de-nuits/edouard-delaunay-nuits-saint-georges-premier-cru-aux-chaignots-2018.html,Medium,Non-Sparkling,Low,Medium,Low,6.0,
7830393,Gallina Barbaresco,1,722,2147,4.4,219,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00ROBG17B,High,Non-Sparkling,Low,Low,High,15.0,
7830543,Terrasse à l'Ombre Côtes du Rhône,0,429,14519,4.5,819,https://www.colaris.com/catalog/product/view/id/43265,Medium,Non-Sparkling,Medium,Medium,Medium,64.0,
7865667,Lithology Cabernet Sauvignon,0,25,157892,4.6,148,X,Medium,Non-Sparkling,High,Medium,High,22.0,
7882855,Glesie Climat,0,642,4434,4.6,37,https://www.seulementproduitsitaliens.be/vino/vie-di-romans/30200-vie-di-romans-glesie-climat.html?codice=VDR017,Medium,Non-Sparkling,High,Medium,,7.0,
7962425,Petrucci Melo,0,2679,6306,4.5,61,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10PFPMC16B,Low,Non-Sparkling,Low,Low,Low,3.0,
7971467,Oh Carlos Manuel! Tinto,0,2059,43277,4.5,58,https://shop.whoowine.be/products/parceria-oh-carlos-manuel-2015,Low,Non-Sparkling,High,High,Medium,2.0,
7991744,Boghis Climat,0,642,4434,4.5,27,https://www.seulementproduitsitaliens.be/vino/vie-di-romans/30199-vie-di-romans-boghis-climat.html?codice=VDR016,Medium,Non-Sparkling,Medium,High,,9.0,
8009819,Giunonico Riserva Primitivo di Manduria,0,2753,14050,4.4,460,https://www.seulementproduitsitaliens.be/vino/paololeo/28616-paololeo-giunonico-riserva-primitivo-di-manduria.html?codice=VES7908,Low,Non-Sparkling,Medium,High,Low,18.0,
8016481,Fossati Barolo,0,504,1663,4.5,116,https://www.colaris.com/catalog/product/view/id/48660,High,Non-Sparkling,Medium,Low,High,16.0,
8080410,Ipsus Chianti Classico Gran Selezione,0,1798,298550,4.4,185,https://www.seulementproduitsitaliens.be/vino/mazzei/21344-il-caggio-ipsus-chianti-classico.html?codice=per0021,High,Non-Sparkling,Low,Low,High,17.0,
8114798,Old Vines Malbec,0,858,49412,4.2,667,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/matias-riccitelli/27633-matias-riccitelli-old-vines-malbec.html?codice=WFL011,Low,Non-Sparkling,Medium,High,Medium,165.0,
8117065,Cannubi Barolo,0,504,70670,4.4,82,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00REBC16B,High,Non-Sparkling,Medium,Low,High,24.0,
8164925,Bentrock Vineyard Chardonnay,0,99,276827,4.5,118,https://hermanwines.com/products/bentrock-chardonnay-racines-2019-w-0-75l,Medium,Non-Sparkling,High,High,,5.0,
8206137,Barbaresco Albesani,0,722,2147,4.5,183,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00ROBAL15M,High,Non-Sparkling,Medium,Low,High,15.0,
8402786,Los Jabalíes Single Vineyard Malbec,0,1610,3754,4.4,284,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/salentein/27634-salentein-los-jabalies-single-vineyard-malbec.html?codice=WFL012,Low,Non-Sparkling,Medium,High,Low,55.0,
8432182,Red Blend,0,25,282531,4.5,457,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/timeless/28359-timeless-red-blend.html?codice=GHL364,Medium,Non-Sparkling,High,Low,Medium,26.0,
8521982,Étoile Rosé,0,648,2838,4.5,183,https://www.wijnig.nl/etoile-rose-2020.html,Medium,Non-Sparkling,Low,Low,,11.0,
8674955,Dieci Brunello di Montalcino,0,1796,13091,4.6,43,https://hermanwines.com/products/brunello-dieci-pertimali-di-l-sassetti-2007-r-0-75,High,Non-Sparkling,Low,Low,High,3.0,
8767321,Fleur de Miraval Exclusivement Rosé Champagne,0,409,26164,4.4,304,https://www.wijnig.nl/champagne-fleur-de-miraval-rose.html,High,Sparkling,Medium,,,64.0,Extra Brut <1g
8784596,EABA,0,857,217914,4.6,151,https://www.grandcruwijnen.nl/2019-andremily-wines-eaba,Medium,Non-Sparkling,High,High,High,4.0,
8938784,Petracs Furmint,0,541,3139,4.4,200,https://www.grandcruwijnen.nl/2017-vega-sicilia-oremus-petracs,High,Non-Sparkling,Low,Medium,,0.0,
9025871,Todeschini Distique Saint-Émilion Grand Cru,0,827,4740,4.4,185,https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/saint-emilion/saint-emilion-gr-cru/wn10135520/wn10135520,Medium,Non-Sparkling,High,Medium,High,18.0,
9078753,Trittenheimer Apotheke,0,545,265602,4.5,27,https://www.vanoudsdezwaan.nl/liebieg-trittenheimer-apotheke-2019.html,High,Non-Sparkling,Low,Medium,,9.0,
9086380,Ligne de Crete Les Grandes Vignes Hermitage,0,535,7636,4.7,76,https://www.wijnig.nl/delas-ligne-de-crete-les-grandes-vignes-hermitage.html,Medium,Non-Sparkling,High,Low,High,3.0,
9102119,Os Paulistas Chão dos Eremitas Vinhas Velhas,0,1395,21586,4.4,334,https://www.heerlyckheid.be/product/fitapreta-alentejo-os-paulistas-2019-red/,Low,Non-Sparkling,Medium,Medium,Low,57.0,
9105692,Tinto,0,405,278851,4.4,803,https://www.grandcruwijnen.nl/2019-milsetentayseis-tinto-by-pago-de-carraovejas,Medium,Non-Sparkling,Medium,High,Medium,149.0,
9153067,Duna Mirante Primitivo di Manduria,0,2753,226135,4.5,96,https://www.seulementproduitsitaliens.be/vino/masseria-borgo-dei-trulli/26854-masseria-borgo-dei-trulli-duna-mirante-primitivo-di-manduria.html?codice=ORW014,Low,Non-Sparkling,Medium,High,Low,10.0,
9309505,Crescendo,0,533,291112,4.3,1347,https://joyvino.be/products/taaibosch-cresendo,Medium,Non-Sparkling,Medium,Low,Medium,96.0,
9311478,Triglia Negroamaro Rosato,0,548,287175,4.4,278,https://www.grandcruwijnen.nl/2022-puglia-pop-triglia-negroamaro-rosato,Medium,Non-Sparkling,Low,Medium,,0.0,
9330771,Batard-Montrachet Grand Cru,0,3036,266660,4.8,34,https://hermanwines.com/products/batard-montrachet-gc-pierre-girardin-2020-w-0-75l,Medium,Non-Sparkling,Medium,Medium,,5.0,
9348311,Luminaria Primitivo di Manduria,0,2753,287175,4.4,563,https://www.grandcruwijnen.nl/2021-puglia-pop-luminaria,Low,Non-Sparkling,Medium,High,Low,38.0,
9463057,Vieilles Vignes La Parcelle 8 Apalta,0,593,7618,4.4,184,https://www.wijnig.nl/lapostolle-vieilles-vignes-la-parcelle-8-apalta-20.html,Low,Non-Sparkling,High,Low,Medium,4.0,
9577421,Single Barrel Champagne Grand Cru 'Le Mesnil-sur-Oger',0,4631,283629,4.6,34,https://hermanwines.com/products/champagne-gc-bl-bl-sb1710-paul-launois-17-w-1-5l,High,Sparkling,High,,,3.0,Demi Sec <8.3g
9594951,Tinto,0,405,293687,4.4,203,https://www.grandcruwijnen.nl/2017-vivaltus,Medium,Non-Sparkling,Medium,Low,High,31.0,
9648416,Grande Cuvée Luigi Moio,0,443,37691,4.6,80,https://www.wijnig.nl/quintodecimo-grande-cuvee-luigi-moio-2018.html,Low,Non-Sparkling,High,Low,,7.0,
9735131,Vinha dos Utras,0,2034,171382,4.5,65,https://www.heerlyckheid.be/product/azores-wine-company-pico-vinha-dos-utras-2020-white/,Medium,Non-Sparkling,Low,Low,,10.0,
9954550,Tinto,0,405,297918,4.5,585,http://www.vivino.com/wines/171328092,Medium,Non-Sparkling,High,Medium,Medium,88.0,
